timestamp,total,cooling,water,cooking,freezer,washer,other,ventilation,evcharger,lights,dishwasher,heating,hotwater,solar,plugs,dryer,refrigerator,process,heatgain
2018-01-01 05:00:00+00:00,0.7266,0.0004034,0.003166,0.01008,0.003776,0,0,0.01538,0,0.02987,0,0.4255,0.06095,0,0.07909,0.08415,0.01419,0,0.1489
2018-01-01 06:00:00+00:00,0.6589,0.0006823,0.002862,0,0.003653,0,0,0.01608,0,0.02228,0,0.432,0.08046,0,0.06751,0.01973,0.01373,0,0.1528
2018-01-01 07:00:00+00:00,0.6435,6.001e-05,0.002485,0.001181,0.003427,0.0002339,0,0.01728,0,0.01123,0,0.4531,0.08365,0,0.05795,0,0.01292,0,0.1285
2018-01-01 08:00:00+00:00,0.4762,0,0.001813,0.006643,0.003304,0.0003509,0,0.01222,0,0.006743,0,0.3391,0.02921,0,0.05524,0.009124,0.01243,0,0.07418
2018-01-01 09:00:00+00:00,0.4226,0,0.00104,0,0.003222,0,0,0.01175,0,0.005767,0,0.3061,0.02019,0,0.05445,0.008051,0.0121,0,0.03994
2018-01-01 10:00:00+00:00,0.3895,9.86e-05,0.0007362,0,0.00314,0,0,0.01109,0,0.005605,0,0.2894,0.01403,0,0.05356,0,0.0118,0,0.05093
2018-01-01 11:00:00+00:00,0.4373,0,0.0005889,0,0.003058,0,0,0.01137,0,0.005553,0,0.3267,0.02506,0,0.05345,0,0.01149,0,0.05446
2018-01-01 12:00:00+00:00,0.5245,0,0.0005797,0.001404,0.002976,0,0,0.01187,0,0.00547,0,0.4079,0.0292,0,0.05389,0,0.01118,0,0.1115
2018-01-01 13:00:00+00:00,0.5554,0,0.0006441,0.002939,0.002955,0,0,0.01308,0,0.006717,0.002099,0.4061,0.05386,0,0.05595,0,0.0111,0,0.1239
2018-01-01 14:00:00+00:00,0.5214,0.0001185,0.0008834,0.01407,0.003078,0,0,0.0127,0,0.01183,0,0.3378,0.06873,0,0.06062,0,0.01156,0,0.125
2018-01-01 15:00:00+00:00,0.5714,9.899e-05,0.00115,0.0148,0.003243,0.001401,0,0.01229,0,0.01795,0,0.343,0.09987,0,0.06436,0.001062,0.01218,0,0.1081
2018-01-01 16:00:00+00:00,0.5936,1.679e-05,0.001215,0.01418,0.003345,0.0007199,0,0.0126,0,0.01918,0,0.3542,0.1096,0,0.06566,0.000245,0.01257,0,0.1151
2018-01-01 17:00:00+00:00,0.559,0,0.001187,0.003845,0.003366,0.000228,0,0.01262,0,0.01631,0,0.3468,0.08269,0,0.06298,0.01639,0.01264,0,0.1372
2018-01-01 18:00:00+00:00,0.5672,0,0.001205,0.008415,0.003304,0,0,0.01332,0,0.01499,0,0.3685,0.06574,0,0.06398,0.01528,0.01241,0,0.1742
2018-01-01 19:00:00+00:00,0.5965,0,0.001215,0.009862,0.003284,0,0,0.01463,0,0.01415,0,0.3992,0.07767,0,0.06419,0,0.01234,0,0.1441
2018-01-01 20:00:00+00:00,0.6296,0,0.001187,0.02043,0.003407,0.0007442,0,0.01606,0,0.01367,0,0.4255,0.06922,0,0.06372,0.002794,0.0128,0,0.1315
2018-01-01 21:00:00+00:00,0.5647,0,0.001178,0.01109,0.003448,0,0,0.01548,0,0.0108,0,0.4052,0.04148,0,0.06138,0.001677,0.01295,0,0.129
2018-01-01 22:00:00+00:00,0.6145,0,0.001178,0.0008011,0.003448,0,0,0.01553,0,0.0112,0,0.4715,0.03647,0,0.06143,0,0.01295,0,0.1258
2018-01-01 23:00:00+00:00,0.653,0,0.001205,0.001324,0.003386,0,0,0.017,0,0.01309,0,0.4939,0.04572,0,0.06466,0,0.01272,0,0.1442
2018-01-02 00:00:00+00:00,0.7559,0,0.001546,0.01135,0.00355,0.0006703,0,0.019,0,0.02095,0,0.5388,0.06108,0,0.07151,0.0141,0.01334,0,0.1316
2018-01-02 01:00:00+00:00,0.8598,6.388e-05,0.001988,0.03159,0.003858,0,0,0.02241,0,0.03289,0,0.5962,0.07227,0,0.07842,0.005592,0.01449,0,0.1804
2018-01-02 02:00:00+00:00,0.8366,0,0.002347,0.0497,0.004063,0,0,0.02282,0,0.05023,0,0.541,0.0632,0,0.08798,0,0.01526,0,0.1744
2018-01-02 03:00:00+00:00,0.7693,0,0.002705,0.02642,0.003981,0,0,0.02119,0,0.05786,0.01201,0.4763,0.06177,0,0.0921,0,0.01496,0,0.1974
2018-01-02 04:00:00+00:00,0.7843,0,0.002935,0.01645,0.003879,0.002568,0,0.01946,0,0.05634,0.01176,0.4448,0.1004,0,0.09088,0.02027,0.01457,0,0.1564
2018-01-02 05:00:00+00:00,0.8068,0,0.00312,0.0009531,0.003797,0.002494,0,0.0201,0,0.04245,0.005566,0.4964,0.1108,0,0.08425,0.0226,0.01426,0,0.1679
2018-01-02 06:00:00+00:00,0.7232,9.304e-05,0.002862,0,0.003653,0.0003561,0,0.01587,0,0.02953,0.0007572,0.4281,0.1184,0,0.07262,0.03728,0.01372,0,0.1238
2018-01-02 07:00:00+00:00,0.5966,0.000131,0.002485,0.002143,0.003427,0,0,0.01326,0,0.01308,0,0.3825,0.0911,0,0.05984,0.01572,0.01292,0,0.1179
2018-01-02 08:00:00+00:00,0.5412,0,0.001813,0.002295,0.003304,9.357e-05,0,0.01277,0,0.007208,0,0.358,0.07086,0,0.05535,0.01707,0.01243,0,0.08009
2018-01-02 09:00:00+00:00,0.4971,0,0.00104,0,0.003222,0,0,0.01243,0,0.005948,0,0.3481,0.06015,0,0.05407,0,0.0121,0,0.09393
2018-01-02 10:00:00+00:00,0.4622,8.764e-05,0.0007362,0,0.00314,0,0,0.01203,0,0.005637,0,0.3377,0.03738,0,0.05364,0,0.0118,0,0.07624
2018-01-02 11:00:00+00:00,0.4977,0,0.0005889,0.001404,0.003058,0,0,0.01258,0,0.005553,0,0.3812,0.02799,0,0.05387,0,0.01149,0,0.06324
2018-01-02 12:00:00+00:00,0.551,0,0.0005797,0.004098,0.002976,0,0,0.0125,0,0.005474,0,0.4428,0.01783,0,0.05361,0,0.01118,0,0.0839
2018-01-02 13:00:00+00:00,0.5529,9.179e-06,0.0006441,0,0.002955,0,0,0.01321,0,0.006392,0,0.4237,0.03999,0,0.0549,0,0.0111,0,0.1313
2018-01-02 14:00:00+00:00,0.5363,0,0.0008834,0.01063,0.003078,0,0,0.01211,0,0.01229,0,0.3424,0.08273,0,0.06058,0,0.01156,0,0.1058
2018-01-02 15:00:00+00:00,0.6169,7.477e-05,0.00115,0.02457,0.003243,0,0,0.01189,0,0.01989,0,0.3548,0.1202,0,0.06884,0,0.01218,0,0.1279
2018-01-02 16:00:00+00:00,0.5872,0,0.001215,0.000868,0.003345,0.001091,0,0.01238,0,0.01568,0,0.3767,0.08268,0,0.0666,0.0141,0.01257,0,0.09594
2018-01-02 17:00:00+00:00,0.5258,0.0002477,0.001187,0,0.003366,0.0005848,0,0.01056,0,0.01552,0,0.3143,0.09653,0,0.06757,0.003312,0.01264,0,0.1722
2018-01-02 18:00:00+00:00,0.5165,0.0001099,0.001205,0.008447,0.003304,0.0005019,0,0.008255,0,0.01353,0,0.2625,0.1046,0,0.06688,0.03472,0.01241,0,0.1336
2018-01-02 19:00:00+00:00,0.4747,0.0004715,0.001215,0.008987,0.003284,0.001062,0,0.007821,0,0.01223,0,0.22,0.09621,0,0.06515,0.04593,0.01234,0,0.07879
2018-01-02 20:00:00+00:00,0.3753,0.0007342,0.001187,0.002849,0.003407,0.0002394,0,0.007228,0,0.01181,0,0.1914,0.07898,0,0.0646,0,0.0128,0,0.04218
2018-01-02 21:00:00+00:00,0.3351,0.0003813,0.001178,0.002596,0.003448,0.0003392,0,0.005477,0,0.01205,0,0.1548,0.06213,0,0.06434,0.01536,0.01295,0,0.0398
2018-01-02 22:00:00+00:00,0.3589,0.0004299,0.001178,0.003022,0.003448,0.0006196,0,0.005041,0,0.01305,0,0.1604,0.06538,0,0.06455,0.02879,0.01295,0,0.05398
2018-01-02 23:00:00+00:00,0.3528,0.000776,0.001205,0.01277,0.003386,0,0,0.004807,0,0.01586,0,0.1345,0.07173,0,0.0661,0.02889,0.01272,0,0.03696
2018-01-03 00:00:00+00:00,0.3434,0.0007785,0.001546,0.02322,0.00355,0,0,0.005296,0,0.02275,0,0.147,0.0491,0,0.07126,0.005501,0.01334,0,0.04202
2018-01-03 01:00:00+00:00,0.3987,0.0006766,0.001988,0.03627,0.003858,0,0,0.006265,0,0.03294,0,0.1693,0.05512,0,0.07784,0,0.01449,0,0.04491
2018-01-03 02:00:00+00:00,0.4546,0.0004769,0.002347,0.04186,0.004063,0,0,0.007357,0,0.04645,0,0.1965,0.05467,0,0.08552,0,0.01526,0,0.09012
2018-01-03 03:00:00+00:00,0.4688,0.0002431,0.002705,0.02203,0.003981,0,0,0.007735,0,0.05278,0.002407,0.2075,0.06827,0,0.08616,0,0.01496,0,0.1262
2018-01-03 04:00:00+00:00,0.4438,0.0002591,0.002935,0.008641,0.003879,0.000198,0,0.007034,0,0.05057,0.006254,0.1944,0.07057,0,0.0845,0,0.01457,0,0.102
2018-01-03 05:00:00+00:00,0.4666,0.0007069,0.00312,0.008391,0.003797,0.001294,0,0.007616,0,0.04018,0.003834,0.218,0.07779,0,0.08276,0.004777,0.01426,0,0.1242
2018-01-03 06:00:00+00:00,0.4805,0.0007784,0.002862,0.009621,0.003653,0.0002687,0,0.008112,0,0.02735,0.0001896,0.2251,0.0866,0,0.07243,0.02983,0.01372,0,0.1364
2018-01-03 07:00:00+00:00,0.4339,0.0009519,0.002485,0.006983,0.003427,0,0,0.008324,0,0.01287,0,0.2397,0.07485,0,0.06117,0.01024,0.01292,0,0.1311
2018-01-03 08:00:00+00:00,0.3894,0.0007281,0.001813,0.001341,0.003304,0,0,0.00848,0,0.007013,0,0.2518,0.04306,0,0.0558,0.003594,0.01243,0,0.08509
2018-01-03 09:00:00+00:00,0.3809,0,0.00104,0,0.003222,0,0,0.009441,0,0.005711,0,0.2691,0.02689,0,0.05343,0,0.0121,0,0.04831
2018-01-03 10:00:00+00:00,0.3749,4.265e-05,0.0007362,0,0.00314,0,0,0.009931,0,0.005587,0,0.2715,0.01911,0,0.05305,0,0.0118,0,0.04608
2018-01-03 11:00:00+00:00,0.4086,0,0.0005889,0,0.003058,0,0,0.01052,0,0.005553,0,0.3129,0.01158,0,0.053,0,0.01149,0,0.05532
2018-01-03 12:00:00+00:00,0.4696,1.256e-05,0.0005797,0.002214,0.002976,0,0,0.01028,0,0.005456,0,0.3663,0.01736,0,0.05325,0,0.01118,0,0.07577
2018-01-03 13:00:00+00:00,0.5033,0,0.0006441,0.005887,0.002955,0.000714,0,0.01088,0,0.006701,0.0004177,0.3606,0.04826,0,0.05519,0,0.0111,0,0.09623
2018-01-03 14:00:00+00:00,0.5031,6.473e-05,0.0008834,0.02362,0.003078,0.0004231,0,0.01089,0,0.01399,0.0004734,0.3038,0.0718,0,0.06177,0.0008085,0.01156,0,0.1097
2018-01-03 15:00:00+00:00,0.5211,6.076e-07,0.00115,0.01233,0.003243,0.001401,0,0.0105,0,0.01856,0,0.3004,0.07109,0,0.06773,0.02252,0.01218,0,0.1843
2018-01-03 16:00:00+00:00,0.5513,9.085e-06,0.001215,0.007736,0.003345,0.001844,0,0.01062,0,0.01677,0.002319,0.3172,0.07406,0,0.06574,0.03794,0.01257,0,0.111
2018-01-03 17:00:00+00:00,0.5271,0,0.001187,0.005043,0.003366,0.000947,0,0.009919,0,0.01594,0.001813,0.2849,0.07669,0,0.06524,0.04941,0.01264,0,0.08785
2018-01-03 18:00:00+00:00,0.5004,0,0.001205,0.006949,0.003304,0,0,0.008974,0,0.01443,0.000272,0.2835,0.08888,0,0.06393,0.01658,0.01241,0,0.1315
2018-01-03 19:00:00+00:00,0.4654,0,0.001215,0,0.003284,0,0,0.009897,0,0.01312,0,0.2768,0.0842,0,0.06457,0,0.01234,0,0.1149
2018-01-03 20:00:00+00:00,0.455,3.246e-05,0.001187,0.003945,0.003407,0,0,0.009772,0,0.01351,0,0.2676,0.07616,0,0.06659,0,0.0128,0,0.08665
2018-01-03 21:00:00+00:00,0.4311,4.44e-05,0.001178,0.002219,0.003448,0.0005354,0,0.008731,0,0.01216,0,0.2419,0.077,0,0.06538,0.005494,0.01295,0,0.08593
2018-01-03 22:00:00+00:00,0.4592,0,0.001178,0,0.003448,0.00119,0,0.008338,0,0.01098,0,0.2817,0.05171,0,0.06346,0.02426,0.01295,0,0.07816
2018-01-03 23:00:00+00:00,0.4552,0,0.001205,0.004934,0.003386,0.0007442,0,0.009059,0,0.01233,0,0.2897,0.0531,0,0.06521,0.002794,0.01272,0,0.07678
2018-01-04 00:00:00+00:00,0.5301,8.341e-06,0.001546,0.02653,0.00355,0,0,0.01016,0,0.01997,0.001821,0.3144,0.06104,0,0.07157,0.006148,0.01334,0,0.1015
2018-01-04 01:00:00+00:00,0.5673,1.508e-05,0.001988,0.03741,0.003858,0,0,0.01024,0,0.03769,0.0009774,0.3066,0.07187,0,0.08216,0,0.01449,0,0.0983
2018-01-04 02:00:00+00:00,0.5302,0.000168,0.002347,0.02113,0.004063,0.0002796,0,0.009007,0,0.05223,0.002486,0.2722,0.05989,0,0.08854,0.00254,0.01526,0,0.09357
2018-01-04 03:00:00+00:00,0.5544,0.0006733,0.002705,0.02314,0.003981,0.001979,0,0.008831,0,0.05922,0.0007791,0.2271,0.08417,0,0.09046,0.03643,0.01496,0,0.1136
2018-01-04 04:00:00+00:00,0.4859,0.001244,0.002935,0.01021,0.003879,0.004153,0,0.006804,0,0.05091,0.0006091,0.2103,0.07977,0,0.08768,0.01282,0.01457,0,0.1134
2018-01-04 05:00:00+00:00,0.5145,0.0006529,0.00312,0.001693,0.003797,0.004264,0,0.007778,0,0.03849,0.0009877,0.2287,0.08892,0,0.08162,0.0402,0.01426,0,0.1075
2018-01-04 06:00:00+00:00,0.5145,0.00137,0.002862,0.005546,0.003653,0,0,0.008936,0,0.0254,0.002249,0.2333,0.09185,0,0.07077,0.05492,0.01372,0,0.0933
2018-01-04 07:00:00+00:00,0.4449,0.0004261,0.002485,0.000832,0.003427,0.001197,0,0.008847,0,0.013,0.0007253,0.2284,0.08662,0,0.06061,0.0254,0.01292,0,0.1029
2018-01-04 08:00:00+00:00,0.3724,0.0003554,0.001813,0,0.003304,0.0002704,0,0.008033,0,0.006851,0,0.2308,0.03579,0,0.05613,0.01658,0.01243,0,0.07929
2018-01-04 09:00:00+00:00,0.3716,0,0.00104,0,0.003222,0,0,0.008002,0,0.00578,0,0.2302,0.04965,0,0.0543,0.007314,0.0121,0,0.03192
2018-01-04 10:00:00+00:00,0.335,0.0002207,0.0007362,0,0.00314,0,0,0.007826,0,0.005591,0,0.2157,0.0364,0,0.05357,0,0.0118,0,0.02181
2018-01-04 11:00:00+00:00,0.3279,0.0001241,0.0005889,0,0.003058,0,0,0.007829,0,0.005553,0,0.2355,0.01017,0,0.05361,0,0.01149,0,0.03585
2018-01-04 12:00:00+00:00,0.378,9.507e-05,0.0005797,0.0006217,0.002976,0,0,0.007122,0,0.00545,0,0.2837,0.01298,0,0.05331,0,0.01118,0,0.03006
2018-01-04 13:00:00+00:00,0.4332,0.0004124,0.0006441,0.008729,0.002955,0.0004766,0,0.007899,0,0.006525,0,0.279,0.05985,0,0.05559,0,0.0111,0,0.04347
2018-01-04 14:00:00+00:00,0.4528,0.0002677,0.0008834,0.009457,0.003078,0.0006692,0,0.009562,0,0.01334,0,0.2454,0.08602,0,0.06125,0.0113,0.01156,0,0.1071
2018-01-04 15:00:00+00:00,0.5082,0.001133,0.00115,0.0172,0.003243,0,0,0.009975,0,0.01887,0,0.2659,0.1068,0,0.069,0.002722,0.01218,0,0.1334
2018-01-04 16:00:00+00:00,0.4873,0.0007058,0.001215,0.006073,0.003345,0,0,0.009586,0,0.0156,0.0003428,0.2788,0.09156,0,0.06748,0,0.01257,0,0.0733
2018-01-04 17:00:00+00:00,0.4463,0.0002127,0.001187,0.002774,0.003366,0.0006719,0,0.00856,0,0.01469,0.00187,0.259,0.07447,0,0.06681,0,0.01264,0,0.1132
2018-01-04 18:00:00+00:00,0.4725,0.0004201,0.001205,0.003729,0.003304,0.0002687,0,0.008169,0,0.01169,0.00293,0.2616,0.08453,0,0.06298,0.01931,0.01241,0,0.1655
2018-01-04 19:00:00+00:00,0.4846,0.000431,0.001215,0.005305,0.003284,0,0,0.009845,0,0.01126,0.001176,0.288,0.08821,0,0.06358,0,0.01234,0,0.1276
2018-01-04 20:00:00+00:00,0.4674,0.0004361,0.001187,0.0201,0.003407,0,0,0.01047,0,0.01055,0,0.2751,0.06965,0,0.06372,0,0.0128,0,0.148
2018-01-04 21:00:00+00:00,0.3749,6.112e-05,0.001178,0,0.003448,0.001758,0,0.006913,0,0.01108,0,0.1995,0.06828,0,0.06305,0.006707,0.01295,0,0.06122
2018-01-04 22:00:00+00:00,0.3581,0.0001827,0.001178,0.002442,0.003448,0,0,0.005863,0,0.01055,0,0.1743,0.05101,0,0.06249,0.03368,0.01295,0,0.05974
2018-01-04 23:00:00+00:00,0.3201,0.0005825,0.001205,0.001431,0.003386,0.0006719,0,0.005866,0,0.01352,0,0.1532,0.04175,0,0.06513,0.02064,0.01272,0,0.08056
2018-01-05 00:00:00+00:00,0.3824,0.0005848,0.001546,0.003352,0.00355,0.0002687,0,0.007201,0,0.01981,0,0.1936,0.04686,0,0.07057,0.02167,0.01334,0,0.07258
2018-01-05 01:00:00+00:00,0.4339,0.0003412,0.001988,0.01863,0.003858,0.003703,0,0.007949,0,0.03142,0.0003622,0.2249,0.04593,0,0.07637,0.00394,0.01449,0,0.09405
2018-01-05 02:00:00+00:00,0.4915,0.0005472,0.002347,0.01784,0.004063,0.001512,0,0.0081,0,0.04926,0.0009877,0.2205,0.05716,0,0.08765,0.02623,0.01526,0,0.1215
2018-01-05 03:00:00+00:00,0.5504,0.0007992,0.002705,0.01766,0.003981,0.004762,0,0.007861,0,0.05894,0.0006646,0.1972,0.07603,0,0.08864,0.07615,0.01496,0,0.1219
2018-01-05 04:00:00+00:00,0.5142,0.0007353,0.002935,0.01453,0.003879,0.00339,0,0.007552,0,0.05187,0.004055,0.1985,0.05696,0,0.08459,0.07058,0.01457,0,0.1204
2018-01-05 05:00:00+00:00,0.5002,0.001052,0.00312,0.01951,0.003797,0.001294,0,0.009146,0,0.03893,0.003262,0.2286,0.06863,0,0.08133,0.02726,0.01426,0,0.1386
2018-01-05 06:00:00+00:00,0.484,0.0007765,0.002862,0.006283,0.003653,0,0,0.009059,0,0.02709,0.0007408,0.2389,0.07492,0,0.07132,0.03473,0.01372,0,0.1595
2018-01-05 07:00:00+00:00,0.4326,0.0004597,0.002485,0,0.003427,0,0,0.00906,0,0.01217,0,0.2532,0.07489,0,0.06059,0.003399,0.01292,0,0.1131
2018-01-05 08:00:00+00:00,0.4169,0,0.001813,0,0.003304,0.0001931,0,0.0102,0,0.006755,0,0.2802,0.04555,0,0.05637,0,0.01243,0,0.0677
2018-01-05 09:00:00+00:00,0.3782,0,0.00104,0,0.003222,0,0,0.009949,0,0.005772,0,0.2742,0.01745,0,0.05439,0,0.0121,0,0.04389
2018-01-05 10:00:00+00:00,0.3745,0.0001435,0.0007362,0,0.00314,0,0,0.01,0,0.005605,0,0.2656,0.02398,0,0.05352,0,0.0118,0,0.03189
2018-01-05 11:00:00+00:00,0.4287,0,0.0005889,0,0.003058,0,0,0.01141,0,0.005553,0,0.327,0.01633,0,0.05323,0,0.01149,0,0.06624
2018-01-05 12:00:00+00:00,0.5146,0,0.0005797,0.002421,0.002976,0,0,0.01119,0,0.00549,0,0.3975,0.02912,0,0.05418,0,0.01118,0,0.06414
2018-01-05 13:00:00+00:00,0.5379,6.458e-06,0.0006441,0.001816,0.002955,0.0004231,0,0.01208,0,0.006945,0,0.3861,0.0594,0,0.05644,0,0.0111,0,0.1348
2018-01-05 14:00:00+00:00,0.5451,3.086e-05,0.0008834,0.01962,0.003078,0.001622,0,0.01192,0,0.01202,0,0.3267,0.0873,0,0.06028,0.01005,0.01156,0,0.1112
2018-01-05 15:00:00+00:00,0.625,0,0.00115,0.01789,0.003243,0.0008243,0,0.0122,0,0.01823,0.0003626,0.3395,0.1055,0,0.06724,0.04669,0.01218,0,0.07936
2018-01-05 16:00:00+00:00,0.6155,1.699e-05,0.001215,0.01457,0.003345,0.001359,0,0.01273,0,0.01854,0.001813,0.3445,0.1123,0,0.0658,0.02672,0.01257,0,0.09381
2018-01-05 17:00:00+00:00,0.5814,0,0.001187,0.004352,0.003366,0.000177,0,0.01314,0,0.0178,0.0007555,0.3388,0.111,0,0.06467,0.01348,0.01264,0,0.1596
2018-01-05 18:00:00+00:00,0.5293,0,0.001205,0.001918,0.003304,0.000168,0,0.01072,0,0.01862,0,0.2925,0.09943,0,0.06554,0.02345,0.01241,0,0.139
2018-01-05 19:00:00+00:00,0.5143,0,0.001215,0.004175,0.003284,0.0009502,0,0.009227,0,0.01512,0,0.2569,0.102,0,0.06421,0.04492,0.01234,0,0.1043
2018-01-05 20:00:00+00:00,0.446,0,0.001187,0.001387,0.003407,0,0,0.00806,0,0.01336,0,0.2217,0.08733,0,0.0632,0.0336,0.0128,0,0.09127
2018-01-05 21:00:00+00:00,0.3668,0,0.001178,0.004721,0.003448,0.001206,0,0.006679,0,0.01172,0,0.1851,0.07733,0,0.06248,0,0.01295,0,0.07502
2018-01-05 22:00:00+00:00,0.4529,0.000257,0.001178,0,0.003448,0.001426,0,0.006981,0,0.01318,0,0.2347,0.05414,0,0.06357,0.06113,0.01295,0,0.1225
2018-01-05 23:00:00+00:00,0.4447,0.0003226,0.001205,0.01028,0.003386,0.0003338,0,0.00733,0,0.01319,0,0.2263,0.06765,0,0.06473,0.03726,0.01272,0,0.1125
2018-01-06 00:00:00+00:00,0.4563,0.000738,0.001546,0.02533,0.00355,0,0,0.00806,0,0.01922,0,0.2461,0.07013,0,0.06831,0,0.01334,0,0.09223
2018-01-06 01:00:00+00:00,0.5252,0.0003117,0.001988,0.02678,0.003858,0,0,0.009638,0,0.03606,0.0008159,0.2782,0.07157,0,0.08142,0,0.01449,0,0.1137
2018-01-06 02:00:00+00:00,0.5448,0.000462,0.002347,0.01511,0.004063,0.0008588,0,0.01084,0,0.04884,0.002989,0.2866,0.06797,0,0.08679,0.002688,0.01526,0,0.1012
2018-01-06 03:00:00+00:00,0.5782,0.0003713,0.002705,0.02205,0.003981,0.0004572,0,0.01002,0,0.0479,0.000947,0.2691,0.06813,0,0.08657,0.05098,0.01496,0,0.1027
2018-01-06 04:00:00+00:00,0.5308,6.749e-05,0.002935,0.003739,0.003879,0,0,0.009829,0,0.04476,0.001365,0.2696,0.09513,0,0.0849,0,0.01457,0,0.08366
2018-01-06 05:00:00+00:00,0.5992,0.0001048,0.00312,0.01391,0.003797,0.002319,0,0.01081,0,0.03742,0.0005765,0.3014,0.08762,0,0.08178,0.04208,0.01426,0,0.1299
2018-01-06 06:00:00+00:00,0.5574,6.652e-05,0.002862,0.0009462,0.003653,0,0,0.01199,0,0.02482,0,0.328,0.09453,0,0.07091,0.005872,0.01372,0,0.1474
2018-01-06 07:00:00+00:00,0.5281,8.703e-05,0.002485,0,0.003427,0,0,0.01211,0,0.01149,0,0.3393,0.0856,0,0.06072,0,0.01292,0,0.1187
2018-01-06 08:00:00+00:00,0.5038,0,0.001813,0,0.003304,0.001723,0,0.01243,0,0.006852,0,0.35,0.05946,0,0.05576,0,0.01243,0,0.1071
2018-01-06 09:00:00+00:00,0.5007,0,0.00104,0,0.003222,0.0004032,0,0.01241,0,0.005758,0,0.3463,0.03336,0,0.05433,0.03176,0.0121,0,0.04568
2018-01-06 10:00:00+00:00,0.5252,8.957e-05,0.0007362,0,0.00314,0,0,0.0139,0,0.005593,0,0.3692,0.02576,0,0.05361,0.04143,0.0118,0,0.06442
2018-01-06 11:00:00+00:00,0.5977,0,0.0005889,0.002649,0.003058,0,0,0.01738,0,0.005553,0,0.4819,0.0157,0,0.05387,0.005524,0.01149,0,0.07338
2018-01-06 12:00:00+00:00,0.6643,0,0.0005797,0,0.002976,0,0,0.01732,0,0.005449,0,0.549,0.02448,0,0.05335,0,0.01118,0,0.09246
2018-01-06 13:00:00+00:00,0.6452,0,0.0006441,0.001256,0.002955,0,0,0.0171,0,0.005807,0,0.537,0.01578,0,0.05356,0,0.0111,0,0.08171
2018-01-06 14:00:00+00:00,0.6447,0,0.0008834,0.005027,0.003078,0,0,0.01777,0,0.007716,0,0.5187,0.02498,0,0.05496,0,0.01156,0,0.0867
2018-01-06 15:00:00+00:00,0.6994,0,0.00115,0.02121,0.003243,0.0004248,0,0.01697,0,0.01413,0,0.5102,0.04355,0,0.06147,0.01488,0.01218,0,0.1024
2018-01-06 16:00:00+00:00,0.6835,0,0.001215,0.005432,0.003345,0,0,0.01658,0,0.02121,0,0.505,0.04579,0,0.07051,0.001796,0.01257,0,0.08045
2018-01-06 17:00:00+00:00,0.6105,0.0005339,0.001187,0.01203,0.003366,0,0,0.01369,0,0.02542,0,0.3985,0.06672,0,0.07646,0,0.01264,0,0.1374
2018-01-06 18:00:00+00:00,0.5128,0.0007854,0.001205,0.01734,0.003304,0.0005131,0,0.008972,0,0.0265,0.001337,0.2916,0.06242,0,0.07612,0.01036,0.01241,0,0.09891
2018-01-06 19:00:00+00:00,0.4736,0.0007762,0.001215,0.01765,0.003284,0,0,0.006771,0,0.02803,0,0.2235,0.0783,0,0.07831,0.02348,0.01234,0,0.06259
2018-01-06 20:00:00+00:00,0.3735,0.000766,0.001187,0.02106,0.003407,0.002964,0,0.005827,0,0.02768,0,0.1504,0.06709,0,0.07986,0.0004532,0.0128,0,0.06634
2018-01-06 21:00:00+00:00,0.4337,0.002958,0.001178,0.01969,0.003448,0.002021,0,0.004952,0,0.02748,0,0.08268,0.0957,0,0.07933,0.1013,0.01295,0,0.06341
2018-01-06 22:00:00+00:00,0.416,0.003984,0.001178,0.01182,0.003448,0.003941,0,0.004194,0,0.02592,0,0.0517,0.08208,0,0.07783,0.1369,0.01295,0,0.07039
2018-01-06 23:00:00+00:00,0.3734,0.003833,0.001205,0.01457,0.003386,0.00155,0,0.003855,0,0.02737,0,0.03851,0.09616,0,0.07922,0.09101,0.01272,0,0.03203
2018-01-07 00:00:00+00:00,0.3321,0.003277,0.001546,0.02722,0.00355,0.0005848,0,0.00445,0,0.03768,0,0.05799,0.08119,0,0.08399,0.01728,0.01334,0,0.05573
2018-01-07 01:00:00+00:00,0.3829,0.001734,0.001988,0.02715,0.003858,9.357e-05,0,0.00476,0,0.05025,0,0.08198,0.08365,0,0.09108,0.02184,0.01449,0,0.08047
2018-01-07 02:00:00+00:00,0.4088,0.002078,0.002347,0.007518,0.004063,0,0,0.005275,0,0.06285,0.002334,0.09871,0.09106,0,0.09531,0.02201,0.01526,0,0.07479
2018-01-07 03:00:00+00:00,0.4186,0.001579,0.002705,0.003747,0.003981,0,0,0.005558,0,0.06319,0.0002122,0.1149,0.116,0,0.09179,0,0.01496,0,0.06702
2018-01-07 04:00:00+00:00,0.4329,0.001869,0.002935,0.007826,0.003879,0,0,0.00558,0,0.05877,0,0.1342,0.113,0,0.0902,0,0.01457,0,0.05606
2018-01-07 05:00:00+00:00,0.4261,0.000742,0.00312,0.0168,0.003797,0,0,0.005172,0,0.04543,0,0.1537,0.09696,0,0.08618,0,0.01426,0,0.07521
2018-01-07 06:00:00+00:00,0.3783,0.0004442,0.002862,0.004394,0.003653,0,0,0.005232,0,0.0318,0.001538,0.1561,0.08526,0,0.07329,0,0.01372,0,0.08498
2018-01-07 07:00:00+00:00,0.3395,0.0005003,0.002485,0.006491,0.003427,0,0,0.005271,0,0.01476,0.0001591,0.1647,0.06767,0,0.06108,0,0.01292,0,0.07369
